age,annual_income,is_salaried,investment_80c,investment_80d,home_loan_interest,education_loan_interest,donations_80g,other_deductions,standard_deduction,taxable_old,tax_old,taxable_new,tax_new,best_regime
45,537098,0,24778,8377,11756,35,2455,0,0,489697,0.0,525342,0.0,old
20,918176,1,25878,4438,39708,1658,1346,4383,50000,790765,73479.12,878468,39360.67,new
45,4284266,1,66988,14912,265927,13329,7949,23724,50000,3907364,1024097.57,4084266,951890.99,new
32,1150890,0,41211,8801,16036,2736,2464,7133,0,1072509,139622.81,1134854,73037.22,new
26,4547078,0,150000,48381,279100,10677,13097,9872,0,4115051,1088895.91,4347078,1033888.34,new
67,4722619,0,134634,50000,131413,13829,4289,8632,0,4379822,1171504.46,4591206,1110056.27,new
54,1210204,1,120628,10147,77753,1457,2680,10372,50000,937167,103930.74,1132451,72662.36,new
49,68451,0,3277,1185,4121,103,6,675,0,59084,0.0,64330,0.0,old
39,78101,1,6797,157,3913,44,183,215,50000,16792,0.0,74188,0.0,old
22,857601,1,53428,10430,21376,1224,2631,2347,50000,716165,57962.32,836225,34967.4,new
53,852183,1,46085,5101,48446,2126,0,5147,50000,695278,53617.82,803737,31588.65,new
18,124599,1,6657,1626,7147,206,338,613,50000,58012,0.0,117452,0.0,old
54,284974,1,29422,255,4506,139,0,1730,50000,198922,0.0,280468,0.0,old
66,247915,1,22202,1785,5626,693,834,1551,50000,165224,0.0,242289,0.0,old
69,192115,1,13302,1616,15086,288,624,1188,50000,110011,0.0,177029,0.0,old
19,870515,0,86198,11723,73831,2434,2627,7706,0,685996,51687.17,796684,30855.14,new
47,129944,1,9169,465,14986,427,304,263,50000,54330,0.0,114958,0.0,old
48,154707,1,13757,1301,1467,94,414,558,50000,87116,0.0,153240,0.0,old
66,219168,1,22362,750,19392,272,31,1698,50000,124663,0.0,199776,0.0,old
33,96488,1,9874,1210,2783,242,320,471,50000,31588,0.0,93705,0.0,old
27,2686004,0,114438,9812,205685,5373,10033,20763,0,2325585,530582.52,2486004,453233.25,new
23,1795462,1,133030,28272,47076,1436,1959,9045,50000,1524644,280688.93,1748386,223096.43,new
42,533323,1,27721,4304,29474,561,1396,3321,50000,416546,0.0,503849,0.0,old
22,574831,1,0,5568,15230,489,1103,5268,50000,497173,0.0,559601,0.0,old
18,737185,0,42945,8840,28106,2175,3122,4170,0,647827,43748.02,709079,21744.22,new
57,679413,1,72286,4077,43248,805,0,4920,50000,504077,13848.02,636165,0.0,new
40,239303,1,13452,1992,7800,211,576,1072,50000,164200,0.0,231503,0.0,old
67,510069,1,32075,6417,26603,1131,0,1688,50000,392155,0.0,483466,0.0,old
26,4248394,0,150000,50000,0,7927,14884,18916,0,4006667,1055080.1,4248394,1003098.93,new
67,2863522,1,150000,21232,111696,12959,5397,21728,50000,2490510,582039.12,2751826,536169.71,new
51,756589,0,80425,5874,11332,1446,2395,4474,0,650643,44333.74,745257,25506.73,new
21,960655,1,60069,12338,16082,4258,2050,2008,50000,813850,78280.8,944573,46235.59,new
65,241772,0,0,3981,3888,588,728,1371,0,231216,0.0,237884,0.0,old
64,298177,0,31766,1567,23983,767,437,0,0,239657,0.0,274194,0.0,old
48,754009,0,44102,3688,61847,1837,868,2593,0,639074,41927.39,692162,0.0,new
63,696764,1,27831,7916,22301,1582,2648,3170,50000,581316,29913.73,674463,0.0,new
45,2254940,1,150000,20719,198534,249,4394,22306,50000,1808738,369326.26,2056406,319198.67,new
32,65209,1,4010,509,6413,183,299,202,50000,3593,0.0,58796,0.0,old
22,3655630,1,150000,29046,149130,13153,2206,35571,50000,3226524,811675.49,3506500,771628.0,new
37,957467,0,31959,8686,75946,1949,2073,7777,0,829077,81448.02,881521,39678.18,new
44,589432,1,22757,9679,0,1224,0,6512,50000,499260,0.0,589432,0.0,old
45,1405148,1,0,12448,16290,737,2146,12858,50000,1310669,213928.73,1388858,122482.46,new
67,396402,1,17573,5074,32610,280,850,0,50000,290015,0.0,363792,0.0,old
45,269807,1,12407,321,11481,297,461,0,50000,194840,0.0,258326,0.0,old
33,270869,0,26333,4092,9355,157,91,1610,0,229231,0.0,261514,0.0,old
38,561145,1,43306,3327,0,1464,1725,4328,50000,456995,0.0,561145,0.0,old
35,1479828,1,79305,19106,3563,2652,963,13593,50000,1310646,213921.55,1476265,140663.12,new
22,229000,1,1311,461,15354,322,1024,540,50000,159988,0.0,213646,0.0,old
66,3459033,0,100654,0,179314,12206,5578,22664,0,3138617,784248.5,3279719,700872.33,new
49,213461,0,15804,1739,15358,849,459,1145,0,178107,0.0,198103,0.0,old
33,497819,0,31926,5199,44479,1109,267,3277,0,411562,0.0,453340,0.0,old
64,289250,1,24045,4675,27040,977,795,1226,50000,180492,0.0,262210,0.0,old
41,3587246,0,150000,29839,264201,5195,4003,15038,0,3183171,798149.35,3387246,734420.75,new
44,582708,1,36047,4715,25355,0,0,4300,50000,462291,0.0,557353,0.0,old
27,450799,1,35789,5992,47045,1358,1402,3256,50000,305957,0.0,403754,0.0,old
42,4816628,0,150000,42304,0,7760,0,39961,0,4576603,1232900.14,4816628,1180387.94,new
57,664720,1,43044,1717,44292,1400,298,3219,50000,520750,17316.0,620428,0.0,new
65,725442,1,56481,10551,6784,1097,1244,5719,50000,593566,32461.73,718658,22740.43,new
45,713942,1,51058,0,65356,2350,1638,5123,50000,538417,20990.74,648586,0.0,new
41,4010890,1,150000,50000,115865,5591,10923,7292,50000,3621219,934820.33,3895025,892847.8,new
67,969727,1,26269,3390,54908,2490,741,2967,50000,828962,81424.1,914819,43141.18,new
31,722200,0,42026,7223,29512,1169,2283,6571,0,633416,40750.53,692688,0.0,new
53,422806,1,32324,1555,0,384,822,2772,50000,334949,0.0,422806,0.0,old
50,81009,0,6262,993,5155,127,194,283,0,67995,0.0,75854,0.0,old
55,4964800,1,150000,43376,229782,9724,2864,8954,50000,4499882,1208963.18,4764800,1164217.6,new
66,430261,1,29418,6923,25438,893,593,1514,50000,315482,0.0,404823,0.0,old
66,271781,0,16967,1974,7249,631,791,1623,0,242546,0.0,264532,0.0,old
69,845125,1,103483,0,52021,1067,2832,2064,50000,633658,40800.86,793104,30482.82,new
63,138157,0,9917,3187,15267,233,230,1181,0,108142,0.0,122890,0.0,old
32,199952,1,13848,3637,4975,698,644,818,50000,125332,0.0,194977,0.0,old
40,76808,1,4085,553,2822,184,325,72,50000,18767,0.0,73986,0.0,old
62,204378,1,22328,4008,14981,402,0,1651,50000,111008,0.0,189397,0.0,old
58,463676,1,18411,5725,15413,704,976,1088,50000,371359,0.0,448263,0.0,old
68,221964,0,10398,1512,2996,694,0,506,0,205858,0.0,218968,0.0,old
36,210565,1,1607,3318,8331,246,0,1086,50000,145977,0.0,202234,0.0,old
20,1163991,1,18237,4785,126929,694,1789,7753,50000,953804,107391.23,1037062,57781.67,new
40,761482,1,23300,6310,69630,696,2688,3077,50000,605781,35002.45,691852,0.0,new
55,296570,1,8387,3877,18192,226,221,2083,50000,213584,0.0,278378,0.0,old
18,252291,0,0,1759,11057,733,887,1212,0,236643,0.0,241234,0.0,old
59,414278,1,35613,4595,21989,0,527,4517,50000,297037,0.0,392289,0.0,old
41,200909,1,9785,2208,5597,234,317,583,50000,132185,0.0,195312,0.0,old
24,518018,1,34518,1143,31546,417,2275,2600,50000,395519,0.0,486472,0.0,old
30,244471,0,16533,3394,15614,157,697,1898,0,206178,0.0,228857,0.0,old
54,1672911,1,53950,14027,34977,5425,0,13011,50000,1501521,273474.55,1637934,188635.41,new
62,229605,1,1759,3145,14468,651,602,780,50000,158200,0.0,215137,0.0,old
62,466410,0,22637,5774,16136,1,1176,1970,0,418716,0.0,450274,0.0,old
20,203667,1,6178,1668,9413,351,462,2437,50000,133158,0.0,194254,0.0,old
44,299908,1,8992,2545,5739,517,1188,925,50000,230002,0.0,294169,0.0,old
27,3587991,1,150000,30025,180188,6546,21351,0,50000,3149881,787762.87,3407803,740834.54,new
44,128213,1,9112,982,13192,515,556,468,50000,53388,0.0,115021,0.0,old
21,2338120,0,81628,22120,139207,1496,5786,2197,0,2085686,455734.03,2198913,363660.86,new
42,152274,0,5968,810,0,422,400,806,0,143868,0.0,152274,0.0,old
56,918966,1,21192,4137,32548,1459,2632,1987,50000,805011,76442.29,886418,40187.47,new
58,2460663,1,123238,36952,278293,6946,460,11008,50000,2032059,439002.41,2260663,382926.86,new
28,750333,1,43681,8383,52587,1350,474,1548,50000,592310,32200.48,697746,0.0,new
53,4420830,1,7648,4972,137857,1600,0,0,50000,4218753,1121250.94,4282973,1013887.58,new
65,984456,1,65860,9106,49247,788,4347,1929,50000,803179,76061.23,935209,45261.74,new
64,146582,0,6474,2085,10396,339,316,608,0,126364,0.0,136186,0.0,old
21,114733,0,6203,1029,3113,257,275,0,0,103856,0.0,111620,0.0,old
58,769078,1,30418,11076,3426,1776,2757,2891,50000,666734,47680.67,765652,27627.81,new
18,955079,0,74892,0,50657,1780,169,9288,0,818293,79204.94,904422,42059.89,new
40,803178,0,10668,4425,83140,666,837,0,0,703442,55315.94,720038,22883.95,new
19,99680,0,10812,1524,6765,223,150,199,0,80007,0.0,92915,0.0,old
64,931215,1,49523,10318,44786,3166,811,3280,50000,769331,69020.85,886429,40188.62,new
51,1686702,1,139741,23547,40519,4035,1981,12989,50000,1413890,246133.68,1646183,191209.1,new
33,376504,1,37036,5512,15243,792,2107,986,50000,264828,0.0,361261,0.0,old
44,1822420,1,150000,15470,80174,2134,4305,7715,50000,1512622,276938.06,1742246,221180.75,new
61,719770,1,80255,7668,26036,1210,2425,5032,50000,547144,22805.95,693734,0.0,new
35,298685,1,0,1131,12617,313,59,2116,50000,232449,0.0,286068,0.0,old
43,961152,1,64000,10137,32416,23,3679,6946,50000,793951,74141.81,928736,44588.54,new
46,249888,1,10028,2093,14241,355,1241,2392,50000,169538,0.0,235647,0.0,old
60,106969,0,5289,0,12445,356,0,460,0,88419,0.0,94524,0.0,old
31,207677,1,0,1645,11669,188,346,641,50000,143188,0.0,196008,0.0,old
51,505162,1,12224,764,7433,670,834,1022,50000,432215,0.0,497729,0.0,old
45,364456,1,31282,3951,14645,654,1113,1084,50000,261727,0.0,349811,0.0,old
35,198653,1,7222,2864,13468,351,283,1841,50000,122624,0.0,185185,0.0,old
21,106674,0,7148,1841,6312,288,158,400,0,90527,0.0,100362,0.0,old
40,2467050,1,150000,42915,148891,4954,2603,17470,50000,2050217,444667.7,2318159,400865.61,new
51,732027,0,37813,10184,20662,1593,0,0,0,661775,46649.2,711365,21981.96,new
42,599513,0,50400,5077,9319,1266,1514,267,0,531670,19587.36,590194,0.0,new
43,575373,1,54778,9713,20446,1178,1327,4506,50000,433425,0.0,554927,0.0,old
32,72954,0,10004,322,273,101,1,443,0,61810,0.0,72681,0.0,old
42,167758,1,0,1719,7711,89,274,1136,50000,106829,0.0,160047,0.0,old
46,569575,1,25237,6477,28387,1244,587,2547,50000,455096,0.0,541188,0.0,old
29,3976728,1,150000,45087,272414,5112,0,29292,50000,3497237,896137.94,3776728,855939.14,new
28,76026,0,6268,1214,3978,171,95,111,0,64189,0.0,72048,0.0,old
31,2352818,1,150000,23710,80493,4349,1254,11205,50000,2031807,438923.78,2272325,386565.4,new
22,661807,1,75449,11207,6190,1123,0,1824,50000,516014,16330.91,655617,0.0,new
45,1270181,1,93050,16955,34050,3156,1773,3366,50000,1067831,138163.27,1236131,90715.25,new
29,220206,1,20207,1589,4362,338,1184,805,50000,141721,0.0,215844,0.0,old
50,879509,1,79995,10112,62089,2408,3265,5882,50000,665758,47477.66,817420,33011.68,new
66,452010,1,26208,8540,21119,354,916,1634,50000,343239,0.0,430891,0.0,old
43,230486,1,17353,2535,15858,244,505,1239,50000,142752,0.0,214628,0.0,old
54,513881,1,21587,4637,5892,2235,0,1095,50000,428435,0.0,507989,0.0,old
69,230779,1,25490,4790,9801,387,610,2014,50000,137687,0.0,220978,0.0,old
69,391789,1,23628,2192,16595,881,467,3202,50000,294824,0.0,375194,0.0,old
43,949530,0,20197,12914,53479,1144,3956,7186,0,850654,85936.03,896051,41189.3,new
50,220903,1,12945,2701,13073,776,72,1101,50000,140235,0.0,207830,0.0,old
61,158373,1,10746,599,14274,398,230,1030,50000,81096,0.0,144099,0.0,old
60,114473,0,4793,657,5492,90,251,679,0,102511,0.0,108981,0.0,old
54,970232,1,63518,3992,77833,2418,629,2136,50000,769706,69098.85,892399,40809.5,new
40,191044,0,10366,304,18838,503,193,382,0,160458,0.0,172206,0.0,old
61,236642,0,25335,2086,11022,186,1019,1735,0,195259,0.0,225620,0.0,old
32,869047,1,34006,10112,58860,2513,2999,4864,50000,705693,55784.14,810187,32259.45,new
35,4238632,1,150000,29731,259459,10717,12474,25331,50000,3760379,978238.25,4038632,937653.18,new
25,321768,1,16531,5171,28817,423,762,2750,50000,217314,0.0,292951,0.0,old
36,229532,1,19323,1762,10364,338,444,699,50000,146602,0.0,219168,0.0,old
37,2567272,1,123749,29221,71697,2497,3258,17838,50000,2269012,512931.74,2495575,456219.4,new
69,214583,1,13939,2262,21306,375,274,1051,50000,125376,0.0,193277,0.0,old
27,503047,1,41144,4684,1456,647,175,2506,50000,402435,0.0,501591,0.0,old
46,218974,1,9683,3429,493,644,0,0,50000,154725,0.0,218481,0.0,old
47,531705,0,35813,5436,15755,803,1059,3857,0,468982,0.0,515950,0.0,old
44,137478,0,6139,1117,9252,323,211,172,0,120264,0.0,128226,0.0,old
25,766748,1,0,5907,17789,587,3040,5569,50000,683856,51242.05,748959,25891.74,new
28,686252,1,47418,6149,33092,1122,3127,5480,50000,539864,21291.71,653160,0.0,new
20,63040,1,2929,742,3496,111,79,452,50000,5231,0.0,59544,0.0,old
42,366266,1,22550,4418,22613,693,1081,4074,50000,260837,0.0,343653,0.0,old
50,112194,0,11639,0,2561,299,169,1004,0,96522,0.0,109633,0.0,old
24,450217,0,51688,5683,14002,661,1805,973,0,375405,0.0,436215,0.0,old
68,507409,1,43052,7254,23969,1260,2009,1745,50000,378120,0.0,483440,0.0,old
38,255324,0,11315,3487,20053,0,601,926,0,218942,0.0,235271,0.0,old
27,285625,0,34296,2539,6833,461,880,2198,0,238418,0.0,278792,0.0,old
48,3564298,0,27768,39424,169631,15553,7503,17890,0,3286529,830397.05,3394667,736736.1,new
38,3884564,1,150000,25780,237717,5906,3467,34748,50000,3414663,870374.86,3684564,827183.97,new
62,1830274,1,13194,12419,6758,1527,8465,14500,50000,1723411,342704.23,1823516,246536.99,new
54,4506830,1,86596,49257,303859,7110,13546,37222,50000,4063099,1072686.89,4306830,1021330.96,new
50,503969,0,37306,8196,8242,1051,1180,3933,0,444061,0.0,495727,0.0,old
26,3368827,1,150000,50000,196397,7006,16806,15723,50000,2882895,704463.24,3172430,667398.16,new
55,150797,1,12400,1638,2642,220,567,1467,50000,81863,0.0,148155,0.0,old
41,282170,0,7660,1728,28240,1031,903,2173,0,240435,0.0,253930,0.0,old
30,988750,1,89198,0,46182,809,1367,5704,50000,795490,74461.92,942568,46027.07,new
65,903590,1,56770,8232,34918,2691,2624,6126,50000,742229,63383.63,868672,38341.89,new
30,637568,0,41609,7069,7312,2206,1245,3315,0,574812,28560.9,630256,0.0,new
63,1661941,1,27681,33145,84826,3820,1695,3276,50000,1457498,259739.38,1577115,169659.88,new
24,4618260,1,150000,50000,302268,5881,0,19781,50000,4142598,1097490.58,4418260,1056097.12,new
30,192273,0,7407,276,0,623,0,1467,0,182500,0.0,192273,0.0,old
39,455781,1,37708,5299,15375,801,1247,18,50000,345333,0.0,440406,0.0,old
24,438102,1,14871,5060,19625,1060,1174,535,50000,345777,0.0,418477,0.0,old
35,57202,1,3530,472,3860,174,1,318,50000,0,0.0,53342,0.0,old
28,346268,1,30244,3526,4823,819,722,0,50000,256134,0.0,341445,0.0,old
38,1965026,1,114991,17537,97023,3597,2880,19131,50000,1659867,322878.5,1868003,260416.94,new
36,889812,1,63640,14890,58116,1001,807,1935,50000,699423,54479.98,831696,34496.38,new
51,385102,1,8990,1474,2581,1228,33,2184,50000,318612,0.0,382521,0.0,old
49,766862,0,21792,11021,803,0,1408,4727,0,727111,60239.09,766059,27670.14,new
62,278888,1,15321,5799,11129,903,508,798,50000,194430,0.0,267759,0.0,old
28,282300,0,21635,4302,15073,532,911,522,0,239325,0.0,267227,0.0,old
38,200927,1,9412,1216,11567,706,1479,0,50000,126547,0.0,189360,0.0,old
52,59812,1,5307,264,6128,109,140,196,50000,0,0.0,53684,0.0,old
27,241552,0,17697,3450,12564,602,343,2068,0,204828,0.0,228988,0.0,old
66,479718,1,25968,3137,10214,1046,1519,3454,50000,384380,0.0,469504,0.0,old
64,775909,1,79784,6455,70987,1558,0,6097,50000,561028,25693.82,704922,21311.89,new
52,54929,0,3237,111,6497,92,170,139,0,44683,0.0,48432,0.0,old
26,210821,1,14160,659,15099,691,314,1224,50000,128674,0.0,195722,0.0,old
62,566692,1,16133,5603,44610,1100,15,6459,50000,442772,0.0,522082,0.0,old
19,427026,0,22999,4814,41546,1378,1958,1244,0,353087,0.0,385480,0.0,old
46,958422,1,34958,6521,15982,2899,1341,6050,50000,840671,83859.57,942440,46013.76,new
36,2199115,1,150000,10400,0,5886,6614,9239,50000,1966976,418696.51,2199115,363723.88,new
53,80600,1,3295,1005,4163,186,289,201,50000,21461,0.0,76437,0.0,old
47,415723,1,1731,3018,21918,1319,1280,1786,50000,334671,0.0,393805,0.0,old
25,173338,0,10476,824,10255,200,989,1442,0,149152,0.0,163083,0.0,old
56,852561,1,42633,15775,0,1762,542,5175,50000,736674,62228.19,852561,36666.34,new
66,251464,0,17009,1731,16223,696,315,1783,0,213707,0.0,235241,0.0,old
35,501427,1,51619,8057,19685,512,211,3368,50000,367975,0.0,481742,0.0,old
33,623050,1,18880,9478,17444,1026,1725,3574,50000,520923,17351.98,605606,0.0,new
29,211084,1,12334,1539,12810,436,258,2225,50000,131482,0.0,198274,0.0,old
38,1609357,1,150000,11712,101910,962,6403,5414,50000,1282956,205282.27,1507447,147923.46,new
69,954582,1,97771,6320,34944,132,1202,2618,50000,761595,67411.76,919638,43642.35,new
47,467385,0,25734,3395,20073,1450,0,1904,0,414829,0.0,447312,0.0,old
61,1324047,0,117644,11208,60808,1311,2320,11365,0,1119391,154249.99,1263239,96353.71,new
18,377847,0,49816,1046,12920,767,1389,4450,0,307459,0.0,364927,0.0,old
53,3129796,1,55810,0,106776,7501,11957,13527,50000,2884225,704878.2,3023020,620782.24,new
46,385949,1,9175,3929,23916,184,631,1675,50000,296439,0.0,362033,0.0,old
24,1785274,1,64303,20673,108058,2919,8056,6706,50000,1524559,280662.41,1677216,200891.39,new
68,2165479,1,150000,25389,149607,7570,5059,19075,50000,1758779,353739.05,2015872,306552.06,new
23,320116,0,21457,2279,19994,324,473,1752,0,273837,0.0,300122,0.0,old
18,266802,0,10959,543,24937,261,1008,2038,0,227056,0.0,241865,0.0,old
51,656761,1,11968,5166,38313,780,952,4063,50000,545519,22467.95,618448,0.0,new
40,160250,0,7095,1621,12584,144,509,0,0,138297,0.0,147666,0.0,old
45,144243,1,9016,2081,3137,458,438,306,50000,78807,0.0,141106,0.0,old
41,512414,1,29330,3521,14240,1412,1592,2021,50000,410298,0.0,498174,0.0,old
22,695242,0,7431,7027,42559,1633,0,4998,0,631594,40371.55,652683,0.0,new
28,403127,0,18804,4543,15511,423,0,2168,0,361678,0.0,387616,0.0,old
64,251427,1,13649,1328,20176,538,246,2039,50000,163451,0.0,231251,0.0,old
38,547964,0,87279,1630,23263,949,936,3540,0,430367,0.0,524701,0.0,old
27,66446,1,4605,574,841,126,213,503,50000,9584,0.0,65605,0.0,old
59,487158,0,44595,2621,21119,833,0,2278,0,415712,0.0,466039,0.0,old
56,918279,1,38802,11511,36820,1870,2769,5110,50000,771397,69450.58,881459,39671.74,new
61,4407167,1,150000,50000,113394,7331,0,42073,50000,3994369,1051243.13,4293773,1017257.18,new
52,956603,0,65396,16683,60185,2960,1831,3963,0,805585,76561.68,896418,41227.47,new
54,122177,0,9038,1683,10249,473,250,0,0,100484,0.0,111928,0.0,old
44,4734723,0,150000,36780,220594,1838,5705,30049,0,4310351,1149829.51,4534723,1092433.58,new
22,666321,1,35973,10505,67914,2469,2158,760,50000,496542,0.0,598407,0.0,old
22,164519,1,13282,2396,14854,112,344,595,50000,82936,0.0,149665,0.0,old
34,526818,1,34776,4681,5845,738,2581,2600,50000,425597,0.0,520973,0.0,old
24,3181764,1,150000,50000,0,9374,2701,9928,50000,2909761,712845.43,3181764,670310.37,new
67,728627,1,52270,7700,16342,1782,1458,616,50000,598459,33479.47,712285,22077.64,new
48,3499185,1,150000,32518,171362,10783,12039,15830,50000,3056653,758675.74,3327823,715880.78,new
44,631955,0,18816,7562,2796,1134,671,1485,0,599491,33694.13,629159,0.0,new
64,787605,0,68430,8347,44158,2607,2986,5748,0,655329,45308.43,743447,25318.49,new
67,290830,1,21700,1706,10006,727,0,2082,50000,204609,0.0,280824,0.0,old
56,928123,0,25477,16821,6730,2874,2883,5627,0,867711,89483.89,921393,43824.87,new
35,161873,1,6882,2911,9620,300,444,961,50000,90755,0.0,152253,0.0,old
59,230197,0,9460,2446,3200,375,658,2260,0,211798,0.0,226997,0.0,old
27,861716,1,58579,14398,27407,1756,2414,4948,50000,702214,55060.51,834309,34768.14,new
62,742840,0,14510,10207,25863,931,1516,3141,0,686672,51827.78,716977,22565.61,new
20,2623874,0,150000,13994,81811,3496,665,16296,0,2357612,540574.94,2542063,470723.66,new
39,159901,1,5779,1411,4780,444,266,1235,50000,95986,0.0,155121,0.0,old
30,637959,1,25692,6055,18158,1398,1245,3665,50000,531746,19603.17,619801,0.0,new
55,338469,1,19127,2721,3980,583,895,1885,50000,259278,0.0,334489,0.0,old
51,650357,1,64831,8009,35151,2635,132,4272,50000,485327,0.0,615206,0.0,old
26,401659,1,18750,5690,13191,589,792,1893,50000,310754,0.0,388468,0.0,old
43,429031,1,28737,3218,4540,1464,1395,2494,50000,337183,0.0,424491,0.0,old
54,249491,1,21755,3696,11465,392,0,1869,50000,160314,0.0,238026,0.0,old
35,4286026,1,150000,21658,173366,11203,2283,18834,50000,3858682,1008908.78,4112660,960749.92,new
48,757045,0,49134,12684,37833,775,2184,2403,0,652032,44622.66,719212,22798.05,new
43,427140,1,10601,2655,25009,761,708,2559,50000,334847,0.0,402131,0.0,old
34,128411,0,5126,1808,8956,247,262,200,0,111812,0.0,119455,0.0,old
47,297573,1,18648,3080,12322,427,0,2569,50000,210527,0.0,285251,0.0,old
61,645366,1,21843,7909,50881,1125,2745,2709,50000,508154,14696.03,594485,0.0,new
31,3582506,0,150000,48858,351421,2999,13771,1377,0,3165501,792636.31,3382506,732941.87,new
35,2215056,1,150000,22831,84706,7892,4933,6004,50000,1888690,394271.28,2130350,342269.2,new
48,1972247,1,16156,16244,5271,7088,4220,18968,50000,1854300,383541.6,1966976,291296.51,new
19,227270,0,11037,1954,15737,243,209,615,0,197475,0.0,211533,0.0,old
55,786187,0,46705,11574,23614,2569,2572,2496,0,696657,53904.66,762573,27307.59,new
